file_path,thumbnail,width,height,page_no,set_key,year,written_by,director,location
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0016.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0016.jpg,1400,2048,16,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0017.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0017.jpg,1378,2048,17,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0018.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0018.jpg,1390,2048,18,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0019.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0019.jpg,1379,2048,19,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0020.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0020.jpg,1408,2048,2,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0021.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0021.jpg,1378,2048,21,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0022.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0022.jpg,1383,2048,22,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0023.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0023.jpg,1383,2048,23,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0024.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0024.jpg,1410,2048,24,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0025.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0025.jpg,1384,2048,25,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0026.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0026.jpg,1360,2048,26,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0027.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0027.jpg,1374,2048,27,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0028.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0028.jpg,1382,2048,28,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i01-p0029.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i01-p0029.jpg,1432,2048,29,lloyd_richards,1982,George Bernard Shaw,David Hammond,"Yale School of Drama, Yale Repertory Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i02-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i02-p0001.jpg,1655,2048,1,lloyd_richards,1982,Harold Pinter,Gordon Gray,"Yale School of Drama, Experimental Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i02-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i02-p0002.jpg,1657,2048,2,lloyd_richards,1982,Harold Pinter,Gordon Gray,"Yale School of Drama, Experimental Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i02-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i02-p0003.jpg,1683,2048,3,lloyd_richards,1982,Harold Pinter,Gordon Gray,"Yale School of Drama, Experimental Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i02-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i02-p0004.jpg,1696,2048,4,lloyd_richards,1982,Harold Pinter,Gordon Gray,"Yale School of Drama, Experimental Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i04-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i04-p0001.jpg,1284,2048,1,lloyd_richards,1983,William Shakespeare,James Gardner,Yale School of Drama
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i04-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i04-p0002.jpg,1278,2048,2,lloyd_richards,1983,William Shakespeare,James Gardner,Yale School of Drama
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i05-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i05-p0001.jpg,1687,2048,1,lloyd_richards,1983,Maxim Gorky,Earle R. Gister,"Yale School of Drama, Experimental Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i05-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i05-p0002.jpg,1704,2048,2,lloyd_richards,1983,Maxim Gorky,Earle R. Gister,"Yale School of Drama, Experimental Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i05-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i05-p0003.jpg,1685,2048,3,lloyd_richards,1983,Maxim Gorky,Earle R. Gister,"Yale School of Drama, Experimental Theatre"
http://hcremacmini01.library.yale.edu/images/dra037-s01-b006-f080-i05-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b006-f080-i05-p0004.jpg,1677,2048,4,lloyd_richards,1983,Maxim Gorky,Earle R. Gister,"Yale School of Drama, Experimental Theatre"
