Box	Folder	Filename	Title	Play dates	Year	Written by	Directed by	Company	Location	Notes	Multiplay	Non-Theatrical	Era	also scanned
		YRT_2011-12_winterstale-0023	The Winter's Tale	Mar. 16 - Apr. 7	2012	"Shakespeare, William"	"Diamond, Liz"	Yale Repertory Theatre	"Yale Repertory Theatre, University Theatre"				james_bundy	
		YRT_2011-12_joneses-0000	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0001	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0002	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0003	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0004	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0005	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0006	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0007	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0008	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0009	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0010	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0011	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0012	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0013	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0014	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0015	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0016	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2011-12_joneses-0017	The Realistic Joneses	Apr. 20 - May 12	2012	"Eno, Will"	"Gold, Sam"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YSD_2011-12_titus-0000	Titus Andronicus	Apr. 5-7	2012	"Shakespeare, William"	"Tamburri, Jack"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_titus-0001	Titus Andronicus	Apr. 5-7	2012	"Shakespeare, William"	"Tamburri, Jack"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_seagull-0000	The Seagull	Jan. 24-28	2012	"Chekhov, Anton"	"MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, University Theater"	Translated by Paul Schmidt			james_bundy	
		YSD_2011-12_seagull-0001	The Seagull	Jan. 24-28	2012	"Chekhov, Anton"	"MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, University Theater"	Translated by Paul Schmidt			james_bundy	
		YSD_2011-12_seagull-0002	The Seagull	Jan. 24-28	2012	"Chekhov, Anton"	"MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, University Theater"	Translated by Paul Schmidt			james_bundy	
		YSD_2011-12_seagull-0003	The Seagull	Jan. 24-28	2012	"Chekhov, Anton"	"MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, University Theater"	Translated by Paul Schmidt			james_bundy	
		YSD_2011-12_seagull-0004	The Seagull	Jan. 24-28	2012	"Chekhov, Anton"	"MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, University Theater"	Translated by Paul Schmidt			james_bundy	
		YSD_2011-12_seagull-0005	The Seagull	Jan. 24-28	2012	"Chekhov, Anton"	"MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, University Theater"	Translated by Paul Schmidt			james_bundy	
		YSD_2011-12_seagull-0006	The Seagull	Jan. 24-28	2012	"Chekhov, Anton"	"MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, University Theater"	Translated by Paul Schmidt			james_bundy	
		YSD_2011-12_seagull-0007	The Seagull	Jan. 24-28	2012	"Chekhov, Anton"	"MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, University Theater"	Translated by Paul Schmidt			james_bundy	
		YSD_2011-12_rodeo-0000	Rodeo	Nov. 10-12	2011	"Taylor, Justin A."	"Heard, Ethan"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_rodeo-0001	Rodeo	Nov. 10-12	2011	"Taylor, Justin A."	"Heard, Ethan"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_outlaw-0000	Outlaw Jean	Nov. 17-19	2011	"Kaufman, Martha Jane"	"Tamburri, Jack"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_outlaw-0001	Outlaw Jean	Nov. 17-19	2011	"Kaufman, Martha Jane"	"Tamburri, Jack"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_fen-0000	Fen	Apr. 19-21	2012	"Churchill, Caryl"	"MacIntosh, Joan"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2011-12_fen-0001	Fen	Apr. 19-21	2012	"Churchill, Caryl"	"MacIntosh, Joan"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2011-12_faustus-0000	Doctor Faustus Lights the Lights	Oct. 25-29	2011	"Stein, Gertrude"	"Blain-Cruz, Lileana"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_faustus-0001	Doctor Faustus Lights the Lights	Oct. 25-29	2011	"Stein, Gertrude"	"Blain-Cruz, Lileana"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_faustus-0002	Doctor Faustus Lights the Lights	Oct. 25-29	2011	"Stein, Gertrude"	"Blain-Cruz, Lileana"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_faustus-0003	Doctor Faustus Lights the Lights	Oct. 25-29	2011	"Stein, Gertrude"	"Blain-Cruz, Lileana"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_faustus-0004	Doctor Faustus Lights the Lights	Oct. 25-29	2011	"Stein, Gertrude"	"Blain-Cruz, Lileana"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_faustus-0005	Doctor Faustus Lights the Lights	Oct. 25-29	2011	"Stein, Gertrude"	"Blain-Cruz, Lileana"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_duckbike-0000	A Duck on a Bike	Oct. 25-29	2011	"Roper, Amelia"	"Bordelon, Margot"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_duckbike-0001	A Duck on a Bike	Oct. 25-29	2011	"Roper, Amelia"	"Bordelon, Margot"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_drama50-0000	iCan | All Your Stuff are Belong to Us | 101011010011	Dec. 1-3	2011			Yale School of Drama	"Yale School of Drama, Studio"	Drama 50 Intimacy in a Digital Future	y		james_bundy	
		YSD_2011-12_drama50-0001	iCan | All Your Stuff are Belong to Us | 101011010011	Dec. 1-3	2011			Yale School of Drama	"Yale School of Drama, Studio"	Drama 50 Intimacy in a Digital Future	y		james_bundy	
		YSD_2011-12_cymbeline-0000	Cymbeline		2011	"Shakespeare, William"	"Proske, Louisa"	Yale School of Drama	"Yale School of Drama, University Theater"				james_bundy	
		YSD_2011-12_cymbeline-0001	Cymbeline		2011	"Shakespeare, William"	"Proske, Louisa"	Yale School of Drama	"Yale School of Drama, University Theater"				james_bundy	
		YSD_2011-12_cymbeline-0002	Cymbeline		2011	"Shakespeare, William"	"Proske, Louisa"	Yale School of Drama	"Yale School of Drama, University Theater"				james_bundy	
		YSD_2011-12_cymbeline-0003	Cymbeline		2011	"Shakespeare, William"	"Proske, Louisa"	Yale School of Drama	"Yale School of Drama, University Theater"				james_bundy	
		YSD_2011-12_cymbeline-0004	Cymbeline		2011	"Shakespeare, William"	"Proske, Louisa"	Yale School of Drama	"Yale School of Drama, University Theater"				james_bundy	
		YSD_2011-12_cymbeline-0005	Cymbeline		2011	"Shakespeare, William"	"Proske, Louisa"	Yale School of Drama	"Yale School of Drama, University Theater"				james_bundy	
		YSD_2011-12_cymbeline-0006	Cymbeline		2011	"Shakespeare, William"	"Proske, Louisa"	Yale School of Drama	"Yale School of Drama, University Theater"				james_bundy	
		YSD_2011-12_cymbeline-0007	Cymbeline		2011	"Shakespeare, William"	"Proske, Louisa"	Yale School of Drama	"Yale School of Drama, University Theater"				james_bundy	
		YSD_2011-12_cleopatra-0000	Antony and Cleopatra	Nov. 21-23	2012	"Shakespeare, William"	"Bordelon, Margot"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_cleopatra-0001	Antony and Cleopatra	Nov. 21-23	2012	"Shakespeare, William"	"Bordelon, Margot"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_carlotta-0000	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"	Carlotta Festival of New Plays	y		james_bundy	
		YSD_2011-12_carlotta-0001	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0002	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0003	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0004	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0005	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0006	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0007	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0008	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0009	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0010	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0011	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0012	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_carlotta-0013	Fox Play | Petty Harbour | The Bachelors	Dec. 10-16	2012	"Jeppson, Jake | Majok, Martyna | McGraw, Caroline V."	"Blain-Cruz, Lileana | Alagic, Tea | MiHail, Alexandru"	Yale School of Drama	"Yale School of Drama, Iseman Theater"		y		james_bundy	
		YSD_2011-12_caesar-0000	Julius Caesar	Mar. 8-10	2012	"Shakespeare, William"	"Heard, Ethan"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_caesar-0001	Julius Caesar	Mar. 8-10	2012	"Shakespeare, William"	"Heard, Ethan"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_bigfat-0000	The Really Big Fat Show	May 4-12	2012	"Bayes, Christopher and The Company"	"Bayes, Christopher"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2011-12_bigfat-0001	The Really Big Fat Show	May 4-12	2012	"Bayes, Christopher and The Company"	"Bayes, Christopher"	Yale School of Drama	"Yale School of Drama, Studio"				james_bundy	
		YSD_2011-12_perestroika-0000	"Angels in America, Part Two: Perestroika"	Feb. 9-11	2011	"Kushner, Tony"	"Van Lieu, Ron"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YSD_2011-12_perestroika-0001	"Angels in America, Part Two: Perestroika"	Feb. 9-11	2011	"Kushner, Tony"	"Van Lieu, Ron"	Yale School of Drama	"Yale School of Drama, Iseman Theater"				james_bundy	
		YRT_2012-13_stones-0000	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0001	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0002	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0003	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0004	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0005	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0006	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0007	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0008	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0009	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0010	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0011	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0012	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0013	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0014	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0015	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0016	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0017	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0018	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_stones-0019	Stones in His Pockets	Jan. 30 - Feb. 1	2013	"Jones, Marie"	"Yionoulis, Evan"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_marie-0000	Marie Antoinette	Oct. 6-8	2012	"Adjmi, David"	"Taichman, Rebecca"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_marie-0001	Marie Antoinette	Oct. 6-8	2012	"Adjmi, David"	"Taichman, Rebecca"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_marie-0002	Marie Antoinette	Oct. 6-8	2012	"Adjmi, David"	"Taichman, Rebecca"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_marie-0003	Marie Antoinette	Oct. 6-8	2012	"Adjmi, David"	"Taichman, Rebecca"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_marie-0004	Marie Antoinette	Oct. 6-8	2012	"Adjmi, David"	"Taichman, Rebecca"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_marie-0005	Marie Antoinette	Oct. 6-8	2012	"Adjmi, David"	"Taichman, Rebecca"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
		YRT_2012-13_marie-0006	Marie Antoinette	Oct. 6-8	2012	"Adjmi, David"	"Taichman, Rebecca"	Yale Repertory Theatre	"Yale Repertory Theatre, Yale Repertory Theatre"				james_bundy	
